Month,Return
November-2017,-1.06
December-2017,5.84
January-2018,-4.91
February-2018,4.97
March-2018,-2.72
April-2018,10.25
May-2018,-7.02
June-2018,-2.7
July-2018,2.45
August-2018,-2.53
September-2018,-24.08
October-2018,9.99
November-2018,2.16
December-2018,4.22
January-2019,1.14
February-2019,-3.77
March-2019,1.15
