Month,Close Price
January-2014,5044.3
February-2014,4849.8
March-2014,5008.15
April-2014,4772.0
May-2014,4938.7
June-2014,4946.0
July-2014,5125.05
August-2014,5998.45
September-2014,5979.55
October-2014,6237.45
November-2014,6226.1
December-2014,6379.8
January-2015,7109.1
February-2015,7001.6
March-2015,6941.9
April-2015,6580.9
May-2015,6857.1
June-2015,6345.65
July-2015,6343.05
August-2015,5976.1
September-2015,6350.35
October-2015,6179.5
November-2015,5872.65
December-2015,5824.1
January-2016,5490.6
February-2016,5012.35
March-2016,5768.95
April-2016,5743.85
May-2016,6098.85
June-2016,6488.75
July-2016,7165.6
August-2016,6559.5
September-2016,6428.2
October-2016,6942.65
November-2016,6256.65
December-2016,6029.8
January-2017,5842.2
February-2017,6255.05
March-2017,6681.2
April-2017,6702.4
May-2017,6657.15
June-2017,6723.05
July-2017,6750.25
August-2017,7101.1
September-2017,7222.25
October-2017,7221.1
November-2017,7650.0
December-2017,7845.0
January-2018,7464.8
February-2018,7764.35
March-2018,8202.15
April-2018,9406.35
May-2018,9657.75
June-2018,9808.55
July-2018,10537.2
August-2018,11576.6
September-2018,9705.7
October-2018,10122.1
November-2018,10718.95
December-2018,11107.25
January-2019,11469.8
February-2019,10627.0
March-2019,10105.7
