Month,Close Price
January-2014,985.4
February-2014,1108.3
March-2014,1272.65
April-2014,1295.55
May-2014,1548.9
June-2014,1701.6
July-2014,1504.1
August-2014,1526.9
September-2014,1457.45
October-2014,1654.85
November-2014,1640.1
December-2014,1496.5
January-2015,1700.1
February-2015,1766.9
March-2015,1719.0
April-2015,1632.5
May-2015,1655.35
June-2015,1782.75
July-2015,1789.55
August-2015,1605.3
September-2015,1466.7
October-2015,1411.15
November-2015,1374.05
December-2015,1275.65
January-2016,1102.2
February-2016,1079.25
March-2016,1216.2
April-2016,1253.55
May-2016,1474.3
June-2016,1496.2
July-2016,1558.0
August-2016,1513.85
September-2016,1431.65
October-2016,1476.65
November-2016,1382.55
December-2016,1349.4
January-2017,1444.75
February-2017,1470.25
March-2017,1577.6
April-2017,1748.05
May-2017,1759.75
June-2017,1687.8
July-2017,1192.1
August-2017,1136.0
September-2017,1141.2
October-2017,1220.6
November-2017,1216.85
December-2017,1256.95
January-2018,1416.6
February-2018,1319.1
March-2018,1311.9
April-2018,1400.6
May-2018,1367.6
June-2018,1271.3
July-2018,1302.6
August-2018,1369.1
September-2018,1266.65
October-2018,1298.35
November-2018,1429.65
December-2018,1438.5
January-2019,1313.4
February-2019,1294.5
March-2019,1338.35
