Month,Close Price
January-2014,1790.85
February-2014,1870.6
March-2014,1794.55
April-2014,1832.45
May-2014,1915.35
June-2014,2152.5
July-2014,2150.3
August-2014,2362.0
September-2014,2487.65
October-2014,2511.85
November-2014,2641.85
December-2014,2591.55
January-2015,2878.3
February-2015,2865.0
March-2015,629.45
April-2015,623.3
May-2015,554.45
June-2015,478.2
July-2015,529.6
August-2015,515.6
September-2015,558.05
October-2015,538.9
November-2015,533.4
December-2015,521.6
January-2016,501.55
February-2016,415.05
March-2016,475.45
April-2016,487.2
May-2016,538.4
June-2016,506.4
July-2016,486.7
August-2016,468.7
September-2016,419.9
October-2016,439.5
November-2016,485.4
December-2016,488.7
January-2017,451.75
February-2017,499.85
March-2017,459.6
April-2017,416.95
May-2017,389.9
June-2017,381.35
July-2017,385.25
August-2017,428.05
September-2017,457.25
October-2017,481.35
November-2017,489.3
December-2017,503.85
January-2018,610.85
February-2018,612.55
March-2018,638.3
April-2018,671.55
May-2018,711.95
June-2018,656.45
July-2018,680.3
August-2018,764.6
September-2018,744.95
October-2018,744.15
November-2018,705.5
December-2018,721.1
January-2019,732.85
February-2019,832.0
March-2019,811.2
