Month,Close Price
January-2014,1707.2
February-2014,1839.85
March-2014,2188.9
April-2014,2027.9
May-2014,2384.75
June-2014,2599.45
July-2014,2421.85
August-2014,2546.9
September-2014,2625.2
October-2014,2551.35
November-2014,2490.05
December-2014,2671.25
January-2015,3139.8
February-2015,3137.4
March-2015,2875.0
April-2015,2666.1
May-2015,2976.65
June-2015,2991.4
July-2015,3149.65
August-2015,2898.1
September-2015,2679.8
October-2015,2883.7
November-2015,2806.95
December-2015,2784.95
January-2016,2826.0
February-2016,2767.05
March-2016,3227.0
April-2016,3162.45
May-2016,3229.35
June-2016,3411.9
July-2016,3705.75
August-2016,4029.15
September-2016,3857.9
October-2016,3971.4
November-2016,3594.2
December-2016,3245.75
January-2017,3693.75
February-2017,3772.45
March-2017,3989.95
April-2017,4239.2
May-2017,4197.1
June-2017,3963.25
July-2017,4059.95
August-2017,3998.45
September-2017,3852.8
October-2017,4401.25
November-2017,4211.05
December-2017,4320.8
January-2018,4379.9
February-2018,4154.0
March-2018,3947.85
April-2018,4109.95
May-2018,3734.7
June-2018,3802.0
July-2018,4189.95
August-2018,4470.15
September-2018,4055.75
October-2018,3498.75
November-2018,3992.85
December-2018,4002.7
January-2019,3520.7
February-2019,3827.85
March-2019,3967.8
