Month,Close Price
January-2014,8955.75
February-2014,9366.3
March-2014,10858.35
April-2014,10508.5
May-2014,12313.0
June-2014,13543.1
July-2014,13391.65
August-2014,14822.85
September-2014,15018.2
October-2014,14897.8
November-2014,18961.75
December-2014,19465.55
January-2015,23829.25
February-2015,25877.7
March-2015,25383.5
April-2015,22506.2
May-2015,23655.3
June-2015,21915.15
July-2015,24642.9
August-2015,23258.85
September-2015,19401.55
October-2015,20460.85
November-2015,18679.65
December-2015,18671.85
January-2016,17444.25
February-2016,16779.15
March-2016,20787.1
April-2016,19703.85
May-2016,22351.55
June-2016,22638.2
July-2016,24988.85
August-2016,24201.5
September-2016,22733.25
October-2016,21892.55
November-2016,20517.85
December-2016,20999.4
January-2017,22141.85
February-2017,21587.95
March-2017,22778.6
April-2017,22929.15
May-2017,23302.0
June-2017,23301.75
July-2017,24032.8
August-2017,22031.15
September-2017,20515.95
October-2017,21018.7
November-2017,20327.0
December-2017,20103.05
January-2018,19343.8
February-2018,18689.3
March-2018,18136.65
April-2018,19402.6
May-2018,18276.75
June-2018,17488.75
July-2018,18699.7
August-2018,21995.6
September-2018,19817.45
October-2018,19853.6
November-2018,18904.4
December-2018,19622.95
January-2019,18823.95
February-2019,19003.3
March-2019,18444.15
