Month,Close Price
January-2014,472.25
February-2014,472.95
March-2014,546.5
April-2014,505.15
May-2014,509.45
June-2014,592.7
July-2014,629.15
August-2014,624.15
September-2014,629.4
October-2014,656.15
November-2014,743.7
December-2014,751.75
January-2015,857.45
February-2015,818.35
March-2015,808.75
April-2015,762.9
May-2015,787.0
June-2015,754.45
July-2015,881.45
August-2015,848.6
September-2015,841.1
October-2015,828.7
November-2015,840.45
December-2015,883.85
January-2016,868.85
February-2016,848.55
March-2016,868.7
April-2016,868.1
May-2016,984.1
June-2016,1003.65
July-2016,1114.7
August-2016,1159.25
September-2016,1162.1
October-2016,1075.35
November-2016,969.85
December-2016,891.35
January-2017,970.8
February-2017,1024.45
March-2017,1071.2
April-2017,1119.6
May-2017,1152.6
June-2017,1104.15
July-2017,1159.45
August-2017,1168.15
September-2017,1117.05
October-2017,1180.7
November-2017,1147.75
December-2017,1157.9
January-2018,1131.05
February-2018,1118.85
March-2018,1120.7
April-2018,1200.15
May-2018,1305.6
June-2018,1264.1
July-2018,1448.3
August-2018,1371.1
September-2018,1294.05
October-2018,1227.25
November-2018,1344.9
December-2018,1373.7
January-2019,1412.65
February-2019,1405.05
March-2019,1383.6
