Month,Close Price
January-2014,890.45
February-2014,973.45
March-2014,980.65
April-2014,1072.15
May-2014,1230.5
June-2014,1147.9
July-2014,1203.9
August-2014,1406.85
September-2014,1362.3
October-2014,1303.4
November-2014,1323.75
December-2014,1234.5
January-2015,1263.0
February-2015,1291.5
March-2015,1187.15
April-2015,1145.15
May-2015,1260.2
June-2015,1281.2
July-2015,1361.6
August-2015,1222.95
September-2015,1260.7
October-2015,1182.5
November-2015,1367.25
December-2015,1271.55
January-2016,1232.7
February-2016,1226.8
March-2016,1209.65
April-2016,1331.75
May-2016,1324.7
June-2016,1428.95
July-2016,1466.9
August-2016,1438.0
September-2016,1405.95
October-2016,1318.05
November-2016,1185.95
December-2016,1184.45
January-2017,1239.35
February-2017,1306.95
March-2017,1284.7
April-2017,1334.55
May-2017,1416.35
June-2017,1347.65
July-2017,1402.0
August-2017,1344.75
September-2017,1253.75
October-2017,1345.0
November-2017,1410.5
December-2017,751.05
January-2018,763.45
February-2018,728.75
March-2018,740.2
April-2018,872.65
May-2018,923.5
June-2018,896.8
July-2018,933.9
August-2018,965.25
September-2018,860.7
October-2018,763.35
November-2018,790.2
December-2018,803.7
January-2019,680.8
February-2019,646.55
March-2019,669.95
