Month,Close Price
January-2014,570.35
February-2014,548.8
March-2014,603.65
April-2014,566.9
May-2014,600.95
June-2014,619.5
July-2014,685.5
August-2014,741.25
September-2014,745.85
October-2014,738.35
November-2014,786.6
December-2014,759.5
January-2015,932.8
February-2015,909.8
March-2015,872.9
April-2015,849.5
May-2015,859.8
June-2015,916.45
July-2015,921.05
August-2015,861.5
September-2015,813.3
October-2015,801.85
November-2015,809.45
December-2015,862.35
January-2016,816.9
February-2016,829.8
March-2016,869.5
April-2016,866.65
May-2016,849.9
June-2016,898.6
July-2016,921.5
August-2016,916.65
September-2016,867.8
October-2016,840.25
November-2016,844.3
December-2016,826.3
January-2017,855.15
February-2017,864.9
March-2017,909.75
April-2017,934.7
May-2017,1066.8
June-2017,1081.6
July-2017,1153.35
August-2017,1217.35
September-2017,1175.15
October-2017,1236.85
November-2017,1273.75
December-2017,1368.1
January-2018,1369.65
February-2018,1316.35
March-2018,1335.9
April-2018,1509.05
May-2018,1613.65
June-2018,1641.85
July-2018,1731.6
August-2018,1780.6
September-2018,1607.65
October-2018,1617.85
November-2018,1753.6
December-2018,1818.05
January-2019,1762.25
February-2019,1731.35
March-2019,1701.0
