Month,Close Price
January-2014,1902.8
February-2014,1942.7
March-2014,2078.3
April-2014,1913.45
May-2014,1953.15
June-2014,2313.2
July-2014,2078.2
August-2014,2259.75
September-2014,2348.95
October-2014,2609.05
November-2014,2639.6
December-2014,2438.45
January-2015,2389.35
February-2015,2161.8
March-2015,2017.35
April-2015,1949.4
May-2015,2315.0
June-2015,2535.65
July-2015,2519.15
August-2015,2254.9
September-2015,2309.75
October-2015,2549.6
November-2015,2481.55
December-2015,2533.5
January-2016,2341.9
February-2016,2200.4
March-2016,2406.1
April-2016,2484.6
May-2016,2618.9
June-2016,2686.25
July-2016,2702.0
August-2016,2980.95
September-2016,2832.15
October-2016,2833.45
November-2016,2683.75
December-2016,2633.85
January-2017,2837.75
February-2017,2758.25
March-2017,2807.5
April-2017,2868.35
May-2017,2843.95
June-2017,2790.5
July-2017,2807.6
August-2017,2808.45
September-2017,3108.15
October-2017,3260.0
November-2017,3311.7
December-2017,3323.2
January-2018,3338.8
February-2018,3018.8
March-2018,2748.9
April-2018,2948.0
May-2018,2752.15
June-2018,2811.15
July-2018,2700.7
August-2018,2746.35
September-2018,2687.1
October-2018,2591.45
November-2018,2736.8
December-2018,2718.5
January-2019,2553.35
February-2019,2896.45
March-2019,2955.9
