Month,Close Price
January-2014,1970.45
February-2014,1965.1
March-2014,2272.85
April-2014,2193.85
May-2014,2343.75
June-2014,2627.2
July-2014,2596.05
August-2014,2608.15
September-2014,2842.05
October-2014,3061.6
November-2014,3142.2
December-2014,3103.4
January-2015,2869.55
February-2015,2682.65
March-2015,2642.6
April-2015,2329.45
May-2015,2696.0
June-2015,2524.3
July-2015,2674.45
August-2015,2397.35
September-2015,2395.65
October-2015,2585.0
November-2015,2702.65
December-2015,2695.25
January-2016,2562.8
February-2016,2499.65
March-2016,2943.4
April-2016,2901.3
May-2016,3099.15
June-2016,3180.85
July-2016,3206.45
August-2016,3547.5
September-2016,3414.35
October-2016,3354.6
November-2016,3169.0
December-2016,3044.75
January-2017,3179.25
February-2017,3135.0
March-2017,3223.85
April-2017,3310.7
May-2017,3742.8
June-2017,3696.7
July-2017,3654.1
August-2017,3998.1
September-2017,3781.2
October-2017,3854.75
November-2017,3642.3
December-2017,3786.3
January-2018,3691.6
February-2018,3600.55
March-2018,3545.5
April-2018,3733.7
May-2018,3547.25
June-2018,3472.05
July-2018,3293.8
August-2018,3253.1
September-2018,2932.15
October-2018,2765.2
November-2018,3058.2
December-2018,3105.7
January-2019,2612.05
February-2019,2634.95
March-2019,2748.5
